estacionID,nombre,latitud,longitud
SANGASPARCFE,"San Gaspar, Jal. CFE*",21.284722,-102.509444
SMORENACFE,"Sierra Morena, Chis. CFE*",16.152222,-93.591111
STAMARIACFE,"Santa María, Chis. CFE*",16.924722,-93.820278
SANMIGUELCFE,"San Miguel, Chis. CFE*",15.776667,-92.239167
SANALONACFE,"Sanalona, Sin. CFE*",24.814444,-107.149722
SANTUARIOCFE,"Santuario, Chis. CFE*",16.373611,-93.231111
STAROSACFE,"Santa Rosa, Jal. CFE*",20.909444,-103.705556
STODOMINGOCFE,"Santo Domingo, Oax. CFE*",18.049722,-96.535556
TEMASCALCFE,"Temascal, Oax. CFE*",18.228889,-96.410278
TEPEYACCFE,"Tepeyac, Pue. CFE*",18.483611,-96.861667
TOMATACFE,"Tomata, Ver. CFE*",19.921944,-97.2225
TRESPICOSCFE,"Tres Picos, Chis. CFE*",16.227222,-93.577778
TUBARES2CFE,"Tubares II, Chih. CFE*",26.943889,-107.972222
TUXTLACFE,"Tuxtla Gtz., Chis. CFE*",16.761667,-93.086111
URIQUECFE,"Urique, Chih. CFE*",27.221667,-107.905278
URUAPANCFE,"Uruapan, Mich. CFE*",19.398611,-102.053056
USILACFE,"Usila, Oax. CFE*",17.925556,-96.381389
VMADEROCFE,"Villa Maderon, Mich. CFE*",19.391111,-101.276944
XALCOMULCOCFE,"Xalcomulco, Pue. CFE*",19.796389,-97.681111
YAMONHOCFE,"Yamonho, Chis. CFE*",17.120833,-93.328333
EZAPATACFE,"Emiliano Zapata, Chis. CFE*",17.216667,-93.342222
ZIHUAQUIOCFE,"Zihuaquio, Gro. CFE*",18.060556,-101.2275
BOLANOS2CFE,"Bolaños 2, Jal. CFE*",21.831667,-103.782778
CHICOMAPACFE,"Chicomapa, Ver. CFE*",18.563333,-96.853611
NTQMX,NUEVO TUNEL DE TEQUIXQUIAC,0,0
SMCMX,"San Marcos, Mex.",0,0
TTQMX,"Tajo de Tequixquiac, Mex.",19.904722,-99.123889
TOMVC,"Tomata, Ver.",19.922222,-97.222222
NAROX,NARANJASTITLA,18.360278,-96.779722
TCHALMITA,"Tanque Chalmita, D.F. SACM*",19.555833,-99.145278
RREMEDIOS,"Río de los Remedios, D.F. SACM*",19.515,-99.155278
LINDAVISTA,"Lindavista, D.F. SACM*",19.489722,-99.120833
COYOLDF,"Coyol, D.F. SACM*",19.484722,-99.09
GEN101,"Gen. 101, D.F. SACM*",19.458611,-99.098889
ROSARIODF,"Rosario, D.F. SACM*",19.51,-99.190833
CMECOAYA,"C. Mecoaya, D.F. SACM*",19.486944,-99.182778
NSMARIA,"N. Sta. María, D.F. SACM*",19.469167,-99.165278
SANJOAQUINDF,"San Joaquin, D.F. SACM*",19.436667,-99.228056
TIZOC,"Tizoc, D.F. SACM*",19.439444,-99.170556
GDF,"Gobierno del D.F., D.F. SACM*",19.431389,-99.1325
MCARRILLO,Marcos Carrillo D.F. SACM*,19.403333,-99.133889
LOPEZMATEOS,"López Mateos, D.F. SACM*",19.420833,-99.069167
CHAPLAGO,"Churubusco-Cd. Lago, D.F. SACM*",19.442222,-99.047222
TRIANGULO,"Triángulo, D.F. SACM*",19.397222,-99.218056
SANTAFEDF,"Santa Fe, D.F. SACM*",19.362222,-99.265278
TLIENZO,"T. Lienzo, D.F. SACM*",19.337778,-99.220833
UNIVERSIDADDF,"Universidad, D.F. SACM*",19.3475,-99.181111
RADIOCOMDF,"Radiocomunicaciones, D.F. SACM*",19.399167,-99.167778
MLIBRE,"Municipio Libre, D.F. SACM*",19.365556,-99.1275
ELCARTERO,"El Cartero, D.F. SACM*",19.373889,-99.271111
LAVENTA,"La Venta, D.F. SACM*",19.333333,-99.310833
ELZARCO,"El Zarco, D.F. SACM*",19.295278,-99.352778
SANFRANCISCODF,"San Francisco, D.F. SACM*",19.311667,-99.239167
RIOMAGDALENA,"Río Magdalena, D.F. SACM*",19.288611,-99.264444
MALEGRE,"M. Alegre, D.F. SACM*",19.229722,-99.279722
XOTEPINGO,"Xotepingo, D.F. SACM*",19.332778,-99.144444
ACULCO,"Aculco, D.F. SACM*",19.379167,-99.099722
UEDEO,"U. E. de O.,  D.F. SACM*",19.379444,-99.036944
CESTRELLA,"Cerro de La Estrella, D.F. SACM*",19.336944,-99.077222
LACALDERA,"La Caldera, D.F. SACM*",19.339167,-98.975
SCATARINADF,"Santa Catarina, D.F. SACM*",19.301667,-99.026111
TLAHUAC,"Tlahuac, D.F. SACM*",19.282778,-99.079444
BTLALPAN,"Bosque de Tlalpan, D.F. SACM*",19.292222,-99.195
VILLACOAPA,"Villa Coapa, D.F. SACM*",19.286667,-99.126389
SPEDROMARTIR,"San Pedro Martir, D.F. SACM*",19.262778,-99.17
AJUSCO,"Ajusco, D.F. SACM*",0,0
TOPILEJO,"Topilejo, D.F. SACM*",19.203333,-99.130278
CFORESTAL,"Caseta Forestal, D.F. SACM*",0,0
OFICINAGAVM,"Oficina GAVM, D.F. SACM*",19.318333,-99.098611
NATIVITAS,"Nativitas, D.F. SACM*",19.246944,-99.093889
SANLUISDF,"San Luis, D.F. SACM*",19.259722,-99.028889
MILPAALTA,"Milpa Alta, D.F. SACM*",19.186944,-99.027222
BARRIENTOS,"Barrientos, D.F. SACM*",19.580833,-99.184722
VASOCRISTO,"Vaso de Cristo, D.F. SACM*",19.510833,-99.213611
CHICONAUTLAI,"Chiconautla I, D.F. SACM*",19.593889,-99.041667
CHICONAUTLAII,"Chiconautla II, D.F. SACM*",19.515556,-99.108333
PALMASDF,"Palmas, D.F. SACM*",19.429722,-99.254722
ELVENADO,"El Venado, D.F. SACM*",19.383611,-99.334444
CIENMETROS,"Av. Cien Metros, D.F. SACM*",19.470556,-99.136667
TPENON,"T. Peñón, D.F. SACM*",19.441111,-99.082222
CDEPORTIVA,"Ciudad Deportiva, D.F. SACM*",19.408611,-99.082222
LAQUEBRADORA,"La Quebradora, D.F. SACM*",19.345,-99.020556
CDELBORRACHO,"C.del Borracho, D.F. SACM*",19.406667,-99.298611
ELYAQUI,"El Yaqui, D.F. SACM*",19.363611,-99.286667
DDELOSLEONES,"Desierto de los Leones, D.F. SACM*",19.313056,-99.310556
SBAMEYALCO,"San Bartolo Ameyalco, D.F. SACM*",19.33,-99.274167
CARCELMUJERES,"Carcel de Mujeres, D.F. SACM*",19.356111,-98.998056
TETELCO,"Tetelco, D.F. SACM*",19.210833,-98.971111
HUAYATLA,"Huayatla, D.F. SACM*",19.304722,-99.264722
SSCUAUTENCO,"San S. Cuautenco, D.F. SACM*",19.190556,-99.09
SDEGUADALUPE,"Sierra de Guadalupe, D.F. SACM*",19.571944,-99.121944
SANTAANADF,"Santa Ana, D.F. SACM*",19.142222,-98.970833
CHAPINGODF,"Chapingo, Mex. SACM*",19.485833,-98.885
PRESAMADINDF,"Presa Madín, Mex. SACM*",19.5225,-99.267222
LDEGUADALUPE,"Lago de Guadalupe, D.F. SACM*",19.633333,-99.250833
SLCHALCO,"S. L. Chalco, Mex. SACM*",19.284722,-98.873333
LAGRANDE,"La Grande, D.F. SACM*",19.578889,-98.917222
SLAMECAII,"S. L. Aemca II, D.F. SACM*",19.191389,-98.871389
COATEPEC,"Coatepec, D.F. SACM*",19.384444,-98.848333
KM27+250,"KM27+250, D.F. SACM*",19.642222,-99.055
PCOLGANTE,"Puente Colgante, D.F. SACM*",19.774722,-99.188611
PCHAPULTEPEC,"Puerta Chapultepec, D.F. SACM*",19.423889,-99.201944
DELVALLE,"Del Valle, D.F. SACM*",19.378333,-99.162778
EAZTECA,"Estadio Azteca, D.F. SACM*",19.300278,-99.151944
ELMORALDF,"Lum. 3 Ríos (El Moral), D.F. SACM*",19.377778,-99.066667
TARANGO,"Tarango, D.F. SACM*",19.360833,-99.2125
PAMEZONTEPEC,"P. A. Mezontepec, D.F. SACM*",19.234444,-99.193611
5DEMARZO,"5 de Marzo, Chis. INIFAP*",15.044444,-92.533056
5DEMAYOTP,"5 de Mayo, Tamps. INIFAP*",25.55,-97.616944
5DEMAYOSL,"5 de Mayo, S.L.P. INIFAP*",22.163889,-99.194167
5HERMANOS,"5 Hermanos, Sin. INIFAP*",24.829167,-107.863611
ABREGO,"Ábrego, Zac. INIFAP*",23.230556,-103.338611
ACATLANHD,Acatlán. Hgo. INIFAP*,20.151944,-98.434722
ACATLANOX,"Acatlán, Oax. INIFAP*",18.526667,-96.584722
ACAXOCHITLAN,"Acaxochitlán, Hgo. INIFAP*",20.127778,-98.126111
ACAYAHUALCO,"Acayahualco, Gro. INIFAP*",18.227778,-99.481944
ACUITZIODELCANJ,"Acuitzio del Canje, Mich. INIFAP*",19.503333,-101.332222
ADUANACOLOMBIA,"Aduana Colombia, N.L. INIFAP*",27.694167,-99.753056
AGRICOLAGOTSIS,"Agricola Gotsis, Sin. INIFAP*",26.2375,-109.009167
AGRICULTORESUNI,"Agricultores Unidos, Chih. INIFAP*",30.154444,-107.296667
AGROCENTROSUR,"Agrocentrosur, Jal. INIFAP*",19.689444,-103.454722
AGRODELTACUIJE,"Agrodelta El Cuije, N.L. INIFAP*",25.101944,-100.65
AGROEDUCA,"Agroeduca, Gto. INIFAP*",21.010833,-101.651111
AGROINDSONORA,"Agroindustrial Sonora,  Son. INIFAP*",29.006944,-111.605833
AGUANUEVAZC,"Agua Nueva, Zac. INIFAP*",23.782222,-102.159722
AGUANUEVADR,"Agua Nueva, Dgo. INIFAP*",25.804722,-104.6275
EFRPB,"El Fraile, Pue.",18.187222,-98.404722
AHOME,"Ahome, Sin. INIFAP*",25.848056,-109.207778
AHUALULCO,"Ahualulco, Jal. INIFAP*",20.6925,-103.905
AJUCHITLAN,"Ajuchitlan, Gro. INIFAP*",18.112778,-100.526944
ALAMO,"Álamo, Ver. INIFAP*",20.933889,-97.680278
ALFAJAYUCAN,"Alfajayucan, Hgo. INIFAP*",20.398333,-99.369444
ALICANTES,"Alicantes, Chih. INIFAP*",27.843056,-105.196667
ALLENDE,"Allende, N.L. INIFAP*",25.300556,-99.999444
ALMOLOYA,"Almoloya, Hgo. INIFAP*",19.751944,-98.362222
ALPUJARRAS,"Alpujarras, Chis. INIFAP*",15.074722,-92.169167
ALPUYEQUE,"Alpuyeque, Col. INIFAP*",19.154722,-103.733333
ALTAVISTA,"Altavista, N.L. INIFAP*",24.756944,-99.649722
AMACUZAC,"Amacuzac, Mor. INIFAP*",18.585556,-99.34
AMAPA,"Amapa, Nay. INIFAP*",21.811944,-105.232222
AMATITLAN,"Amatitlán, Ver. INIFAP*",18.485556,-95.7125
AMECA,"Ameca, Jal. INIFAP*",20.521111,-103.956944
ANAHUACTP,"Anahuac, Tamps. INIFAP*",25.750278,-97.795
ANAHUACNL,"Anahuac, N.L. INIFAP*",27.25,-100.116944
ANGOSTURA,"Angostura, Sin. INIFAP*",25.3125,-108.213333
APAN,"Apan, Hgo. INIFAP*",19.687778,-98.426111
ARGELIA,"Argelia, Chis. INIFAP*",14.839444,-92.503611
ARMERIA,"Armeria, Col. INIFAP*",18.914444,-103.969167
ARROCERA,"Arrocera, Q. Roo. INIFAP*",18.465278,-88.809167
ARROYO,"Arroyo, Méx. INIFAP*",19.409444,-99.736667
ARROYODEENMEDIO,"Arroyo de Enmedio, Oax. INIFAP*",18.489444,-96.546389
ARROYOHONDO,"Arroyo Hondo, Ver. INIFAP*",20.026667,-96.876111
ASCENCION,"Ascensión, Chih. INIFAP*",31.096667,-108.036389
ATAMBORCODEPAP,"Arroyo Tambor - CODEPAP, Ver. INIFAP*",18.460278,-96.308056
ATEQUIZAYAN,"Atequizayan, Jal. INIFAP*",19.714167,-103.538333
ATONALISCO,"Atonalisco, Nay. INIFAP*",21.652778,-104.826667
ATOTONILCO,"Atotonilco, Tlax. INIFAP*",19.373333,-98.464444
ATOTONILCOHVAQU,"Atotonilco H. Vaquerías, Hgo. INIFAP*",20.349444,-98.646667
AUSTRALIA,"Australia, Chis. INIFAP*",16.250278,-92.461111
AXOCHIAPAN,"Axochiapan, Mor. INIFAP*",18.533889,-98.748889
AYALA,"Ayala, Mor. INIFAP*",18.757222,-98.874722
BACABCHE,"Bacabche, Camp. INIFAP*",20.269722,-90.081667
BAMELIA,"Bamelia, INIFAP*",15.2825,-87.89
BAMOA,"Bamoa, Sin. INIFAP*",25.673056,-108.331111
BANDERILLAS,"Banderillas, S.L.P. INIFAP*",23.319167,-102.078056
BARRIOOJINAGA,"Barrio Ojinaga, Chih. INIFAP*",29.653611,-107.767778
BASECULIACAN,"Base Culiacan, Sin. INIFAP*",24.733333,-107.454167
BASUCHIL,"Basuchil, Chih. INIFAP*",28.525833,-107.395556
BELLAVISTA,"Bella Vista, Jal. INIFAP*",20.406111,-103.599444
BENITOJUAREZTL,"Benito Juárez, Tlax. INIFAP*",19.586667,-98.433056
BENITOJUAREZCH,"Benito Juárez, Chih. INIFAP*",30.155833,-106.8675
BENITOJUAREZSI,"Benito Juárez, Sin. INIFAP*",25.7725,-109.037222
BENITOJUAREZSL,"Benito Juárez, S.L.P. INIFAP*",22.353889,-101.173056
BEZAPOTITANDEH,"Balneario Ejidal Zapotitan de Hidalgo, Jal. INIFAP*",20.3275,-103.502778
BGAFARM4,"BGA - FARM 4, INIFAP*",16.535833,-88.543056
BGAFARM8,"BGA - FARM 8, INIFAP*",16.713056,-88.401111
BJUAREZHUAMANTL,"Benito Juárez Huamantla, Tlax. INIFAP*",19.346111,-97.914722
BLOCK111,"Block-111, Son. INIFAP*",27.514167,-110.119167
BLOCK1201,"Block-1201, Son. INIFAP*",27.308056,-110.023056
BLOCK1317,"Block-1317, Son. INIFAP*",27.293333,-110.18
BLOCK1418,"Block-1418, Son. INIFAP*",27.280278,-109.8375
BLOCK1730,"Block-1730, Son. INIFAP*",27.212778,-109.712778
BLOCK1806,"Block-1806, Son. INIFAP*",27.196667,-109.953333
BLOCK2210,"Block-2210, Son. INIFAP*",27.128333,-109.93
BLOCK2328,"Block-2328, Son. INIFAP*",27.104167,-109.749167
BLOCK2920,"Block-2920, Son. INIFAP*",26.998889,-109.829167
BLOCK414,"Block-414, Son. INIFAP*",27.449167,-109.838333
BLOCK609,"Block-609, Son. INIFAP*",27.415833,-110.098056
BLOCK727,"Block-727, Son. INIFAP*",27.398056,-110.286944
BOBADILLA,"Bobadilla, Yuc. INIFAP*",20.893889,-89.996667
BUAYSIACOBE,"Buaysiacobe, Son. INIFAP*",27.016667,-109.683056
BUENAVISTACM,"Buenavista, Col. INIFAP*",19.267222,-103.591667
BUENAVISTAJL,"Buenavista, Jal. INIFAP*",21.023889,-102.555833
BUENAVISTACH,"Buena Vista, Chih. INIFAP*",31.114722,-108.271389
BUENAVISTACP,"Buena Vista, Chis. INIFAP*",14.893889,-92.379722
BUENAVISTASL,"Buenavista, S.L.P. INIFAP*",22.851389,-102.041667
BUENAVISTASL2,"Buena Vista II, S.L.P. INIFAP*",23.420278,-100.776111
BUENAVISTACH2,"Buena Vista II, Chih. INIFAP*",28.065,-106.953056
BUSTAMANTE,"Bustamante, N.L. INIFAP*",26.525,-100.467222
C205,"Campo 205, Chih. INIFAP*",31.204722,-108.198889
C41,"C-41, Tab. INIFAP*",17.942222,-93.456111
C52,"Campo 52, Son. INIFAP*",28.122778,-110.636389
CAHSA,"Cahsa, INIFAP*",15.408611,-87.999167
CAICESA,"Caicesa, INIFAP*",15.689722,-87.068333
CALNALI,"Calnali, Hgo. INIFAP*",20.926111,-98.521111
CAMAJOA,"Camajoa, Sin. INIFAP*",25.944444,-108.818056
CAMICHINES,"Camichines, Jal. INIFAP*",20.498611,-103.816389
CANABRAVA,"Caña Brava, Yuc. INIFAP*",21.162222,-87.985556
CANATLAN,"Canatlan, Dgo. INIFAP*",24.552778,-104.741111
CANITAS,"Cañitas, Zac. INIFAP*",23.602222,-102.733889
CANTARRANAS,"Cantarranas, INIFAP*",14.261111,-87.018333
CANUTILLO,"Canutillo, Son. INIFAP*",30.721667,-112.071667
CAPULAC,"Capulac, Tlax. INIFAP*",19.537778,-98.0425
CARLOSREAL,"Carlos Real, Dgo. INIFAP*",24.300556,-104.453611
CAROLINA,"Carolina, Chis. INIFAP*",14.924444,-92.474167
CARRIZAL,"Carrizal, Col. INIFAP*",19.366944,-103.682222
CASABLANCA,"Casa Blanca, N.L. INIFAP*",25.1125,-100.794722
CAYAL,"Cayal, Camp. INIFAP*",19.750833,-90.156944
CBTA123,"CBTA 123, S.L.P. INIFAP*",22.425833,-100.295
CBTA49,"CBTA-49, Mich. INIFAP*",19.615278,-102.495556
CBTATEPECHITLAN,"CBTA Tepechitlan, Zac. INIFAP*",21.638333,-103.330278
CBTAVALPARAISO,"CBTA Valparaiso, Zac. INIFAP*",22.782222,-103.571111
CDCONSTITUCION,"Cd. Constitución, B.C.S. INIFAP*",25.039167,-111.701667
CDDELMAIZ,"Cd. del Maíz, S.L.P. INIFAP*",22.405556,-99.621389
CDEHINIJOSA,"Cuautepec de Hinojosa, Hgo. INIFAP*",19.966389,-98.282778
CEALDAMA,"C. E. Aldama, Tamps. INIFAP*",22.863333,-98.235
CEATENCINGO,"C. E. Atencingo, Pue. INIFAP*",18.591111,-98.500278
CECECH,"CECECH, Chis. INIFAP*",16.766667,-93.4
CECHINIFAP,"CECH, Son. INIFAP*",28.750556,-111.450278
CEIEPO,"CEIEPO, Mor. INIFAP*",19.043889,-99.236111
CEIGUALA,"C.E. Iguala, Gro. INIFAP*",18.347778,-99.506667
CEINIFAPIXTACUA,"Campo Experimental, Ver. INIFAP*",20.043333,-97.098056
CEMAY,"CEMAY, Son. INIFAP*",27,-109.5
CEMILIANOZAPATA,"Col. Emiliano Zapata, Dgo. INIFAP*",26.479722,-104.270556
CEPAB,"CEPAB, Ags. INIFAP*",22.165,-102.295
CEPAB2,"CEPAB 2, Ags. INIFAP*",22.165,-102.295
CEPAB3,"CEPAB 3, Ags. INIFAP*",22.161389,-102.294167
CEROSARIOIZAPA,"Campo Experimental Rosario Izapa, Chis. INIFAP*",14.974444,-92.156111
CERRALVO,"Cerralvo, N.L. INIFAP*",26.068889,-99.625556
CERRODEAGUA,"Cerro de Agua, N.L. INIFAP*",24.869444,-100.382778
CERRODEORTEGA,"Cerro de Ortega, Col. INIFAP*",18.712778,-103.738889
CESIX,"Cesix, Nay. INIFAP*",21.824167,-105.183889
CESTAM,"Cestam, Tamps. INIFAP*",22.566389,-98.163333
CEVAG,"CEVAG, Dgo. INIFAP*",23.986667,-104.627222
CEVALLESCENTRAL,"CE Valles Centrales, Oax. INIFAP*",17.188056,-96.801944
CEXPCABORCA,"Campo Experimental Caborca, Son. INIFAP*",30.71,-112.349722
CEXPERIMENTAL,"Campo Experimental, Chih. INIFAP*",28.181667,-105.495556
CEXPLALAGUNA,"Campo Experimental La Laguna, Coah. INIFAP*",25.532222,-103.243333
CEXPPALMAR,"Campo Experimental Palmar, Ver. INIFAP*",18.516944,-96.761111
CEXPRIOBRAVO,"Campo Experimental Río Bravo, Tamps. INIFAP*",25.95,-98.016667
CEXPTEOCELO,"Campo Experimental Teocelo, Ver. INIFAP*",19.398333,-97.004167
CEXPZACATECAS,"Campo Exp. Zacatecas, Zac. INIFAP*",22.908611,-102.659167
CEXPZARAGOZA,"Campo Exp. Zaragoza, Coah. INIFAP*",28.598889,-100.911944
CHAMETLA,"Chametla, Sin. INIFAP*",22.91,-105.875
CHAPARROSA,"Chaparrosa, Zac. INIFAP*",23.039167,-102.271667
CHAPOTITA,"Chapotita, Mich. INIFAP*",19.121111,-102.868333
CHARCAS,"Charcas, S.L.P. INIFAP*",23.115833,-101.103056
CHAVEZTALAMANTE,"Chávez Talamantes, Sin. INIFAP*",26.326111,-109.028056
CHIHUAHUITA,"Chihuahuita, N.L. INIFAP*",25.233333,-99.801389
CHINACATE,"Chinacate, Chih. INIFAP*",28.495,-106.660833
CHIQUILISTLAN,"Chiquilistlan, Jal. INIFAP*",20.114167,-103.873611
CIANO,"Ciano, Son. INIFAP*",27.371389,-109.927778
CIENEGADELTORO,"Cienega del Toro, N.L. INIFAP*",25.087778,-100.331389
CIENEGAGRANDE,"Cienega Grande, Ags. INIFAP*",22.176389,-102.071389
CII,"Campo II, Sin. INIFAP*",23.289444,-106.023889
CINTALARGA,"Cinta Larga, Hgo. INIFAP*",20.206111,-99.22
CLIMAG2,"Clima G2, Camp. INIFAP*",19.548333,-90.01
COATETELCO,"Coatetelco, Mor. INIFAP*",18.721667,-99.292778
COATZACOALCOS,"Coatzacoalcos, Ver. INIFAP*",18.140833,-94.427222
COATZINGO,"Coatzingo, Pue. INIFAP*",18.623333,-98.174444
COBAEZVILLACOS,"Cobaez Villa de Cos, Zac. INIFAP*",23.283611,-102.341667
COCOYOC,"Cocoyoc, Mor. INIFAP*",18.888889,-98.990833
COLELCAPULIN,"Col. El Capulín, Chih. INIFAP*",30.7825,-107.948333
COLEMANCIPACION,"Col.  Emancipación, Zac. INIFAP*",23.216944,-103.036111
COLGLZORTEGA,"Col. Gonzalez Ortega, Zac. INIFAP*",23.969722,-103.451667
COLLOSTULARES,"Col. Los Tulares, B.C.S. INIFAP*",25.08,-111.844722
COLMODERNA,"Col. Moderna, Nay. INIFAP*",21.467222,-104.660278
COLPROGRESO,"Col. Progreso, Zac. INIFAP*",23.816389,-103.329167
COMITANCILLO,"Comitancillo, Oax. INIFAP*",16.488889,-95.143611
COMPOSTELA,"Compostela, Nay. INIFAP*",21.230556,-104.883611
CONCEPHIDALGO,"Concepción Hidalgo, Tlax. INIFAP*",19.391667,-97.826389
CONCORDIA,"Concordia, Sin. INIFAP*",23.289444,-106.023889
COPIPOZO11,"Copi Pozo 11, Camp. INIFAP*",19.667778,-90.000278
COQUIMATLAN,"Coquimatlan, Col. INIFAP*",19.181667,-103.848333
COROZAL,"Corozal, INIFAP*",18.303333,-88.507778
CORRALNUEVO,"Corral Nuevo, Ver. INIFAP*",18.079167,-95.138889
COSAMALOAPAN,"Cosamaloapan, Ver. INIFAP*",18.385,-95.806667
COSTARICA,"Costa Rica, Sin. INIFAP*",24.544444,-107.406389
COTAXTLA,"Cotaxtla, Ver. INIFAP*",18.933611,-96.193056
CRFGVUANL,"CRFGV-UANL, N.L. INIFAP*",26.55,-99.783333
CSAEGRO,"CSAEGRO, Gro. INIFAP*",18.260278,-99.651667
CUATROCAMINOS,"Cuatro Caminos, N.L. INIFAP*",22.515278,-98.837778
CUAUHTEMOCAG,"Cuauhtemoc, Ags. INIFAP*",21.751111,-102.29
CUAUHTEMOCDR,"Cuauhtemoc, Dgo. INIFAP*",24.283611,-103.809722
CUAUHTEMOC,"Cuauhtemoc, Oax. INIFAP*",17.114167,-94.909722
CUCBA,"Cucba, Jal. INIFAP*",20.743611,-103.515
CUERAMARO,"Cueramaro, Gto. INIFAP*",20.616667,-101.683056
CUJUILAPAN,"Cujuilapan, Ver. INIFAP*",18.200833,-95.653056
CUNO,"Campo Uno, Zac. INIFAP*",24.118889,-103.388611
DAMIANCARMONA,"Damian Carmona, Dgo. INIFAP*",23.933056,-104.135278
DDRHUEJUTLA,"DDR-Huejutla, Hgo. INIFAP*",21.153889,-98.390833
DEMACU,"Demacu, Hgo. INIFAP*",20.293333,-99.018889
DIMAS,"Dimas, Sin. INIFAP*",23.733333,-106.819722
DONENRIQUE,"Don Enrique, Son. INIFAP*",29.013333,-111.553056
DONPRIMO,"Don Primo, Ags. INIFAP*",22.123333,-102.254722
DRARROYO,"Dr. Arroyo, N.L. INIFAP*",23.778889,-100.095278
DUBLAN,"Dublan, Chih. INIFAP*",30.464444,-107.926944
EDZNA,"Edzna, Camp. INIFAP*",19.605278,-90.219167
EJ20DENOV,"Ej. 20 de Noviembre, Tamps. INIFAP*",25.138611,-98.152778
EJIDOALMONTE,"Ejido al Monte, Jal. INIFAP*",20.382778,-103.644167
EJIDOCULIACAN,"Ejido Culiacan, Sin. INIFAP*",24.012778,-106.994444
EJIDODIAZORDAZ,"Ejido Díaz Ordaz, B.C.S. INIFAP*",27.658611,-113.441389
EJIDOLAPURISIMA,"Ejido La Purisima, Jal. INIFAP*",20.713611,-103.039444
EJIDOLOSCEDROS,"Ejido Los Cedros, Jal. INIFAP*",20.425,-103.210556
EJIDOLOSSABINOS,"Ejido los Sabinos, Nay. INIFAP*",21.586944,-104.858056
EJIDOOC,"Ejido Ocampo, Coah. INIFAP*",27.335556,-102.39
EJIDOOSTIONAL,"Ejido Ostional, Sin. INIFAP*",25.168889,-108.1875
EJIDOZARAGOZA,"Ejido Zaragoza, Zac. INIFAP*",23.953889,-103.669444
EJPASTORES,"Ej. Pastores, Tamps. INIFAP*",25.045278,-97.856944
EJPRAXEDISBALBO,"Ej. Praxedis Balboa, Tamps. INIFAP*",24.801667,-97.8725
ELAGRONOMO,"El Agrónomo, Chih. INIFAP*",28.245,-105.419167
ELARCA,"El Arca, Chis. INIFAP*",16.304167,-92.473889
ELARENALINIFAP,El Arenal INIFAP*,20.4175,-103.841111
ELAVION,"El Avión, Tamps. INIFAP*",25.614167,-98.040556
ELBAJIO,"El Bajio, Chih. INIFAP*",28.206111,-107.026111
ELBARREAL,"El Barreal, N.L. INIFAP*",24.890556,-99.709167
ELBARRETAL,"El Barretal, Tamps. INIFAP*",24.084444,-99.116389
ELBARRIAL,"El Barrial, Gto. INIFAP*",21.048611,-101.838333
ELBECERRO,"El Becerro, Ags. INIFAP*",21.977778,-102.183889
ELBERRENDO,"El Berrendo, N.L. INIFAP*",24.9825,-100.480833
ELBERVANO,"El Bervano, Son. INIFAP*",28.790833,-111.355556
ELCAIMANERO,"El Caimanero, Sin. INIFAP*",24.924444,-107.807778
ELCALVARIO,"El Calvario, Mor. INIFAP*",18.730278,-99.374167
ELCAMICHINJL,"El Camichin, Jal. INIFAP*",20.451389,-102.748889
ELCAMICHINJL2,"El Camichin, Jal. INIFAP*",20.234167,-103.545556
ELCAPOMO,"El Capomo, Nay. INIFAP*",21.115278,-105.155833
ELCAPRICHO,"El Capricho, Mich. INIFAP*",19.125,-102.806667
ELCARACOL,"El Caracol, Mor. INIFAP*",18.8725,-99.031667
ELCARDONAL,"El Cardonal, Gto. INIFAP*",21.194167,-100.7775
ELCARMEN,"El Carmen, Tlax. INIFAP*",19.318333,-97.643611
ELCARRIZAL,"El Carrizal, B.C.S. INIFAP*",23.778611,-110.297778
ELCARRIZOSI,"El Carrizo, Sin. INIFAP*",26.140556,-108.995556
ELCARRIZOJL,"El Carrizo, Jal. INIFAP*",20.534167,-103.611111
ELCEDAZO,"El Cedazo, Ags. INIFAP*",21.864722,-102.259167
ELCENIT,"El Cenit, Camp. INIFAP*",19.738333,-90.069167
ELCEPILLO,"El Cepillo, Ver. INIFAP*",21.949167,-98.146111
ELCHALATE,"El Chalate, Son. INIFAP*",29.143056,-111.724722
ELCHAPOTE,"El Chapote, Son. INIFAP*",27.046667,-109.581667
ELCHARCO,"El Charco, Mor. INIFAP*",18.628889,-99.031667
ELCHINAL,"El Chinal, Yuc. INIFAP*",20.2775,-89.368889
ELCHIQUIHUITERO,"El Chiquihuitero, Ags. INIFAP*",21.874167,-102.695556
ELCOCUITECODEPA,"El Cocuite - CODEPAP, Ver. INIFAP*",18.330556,-95.889722
ELCOLORIN,"El Colorín, Ags. INIFAP*",21.959167,-102.490556
ELCOMPA,"El Compa, Son. INIFAP*",28.595556,-111.469167
ELCOPAL,"El Copal, Gto. INIFAP*",20.744167,-101.3275
ELCUBILETE,"El Cubilete, Sin. INIFAP*",25.517778,-108.498333
ELCUBO,"El Cubo, Gro. INIFAP*",18.166389,-100.319167
ELCUIJAL,"El Cuijal, S.L.P. INIFAP*",23.9025,-100.814444
ELCUIS,"El Cuis, Jal. INIFAP*",20.544167,-104.123333
ELDELIRIO,"El Delirio, Son. INIFAP*",30.600556,-112.376667
